Time_Peltier_On;T1;T2
11:21:14.197;7.269;7.751
11:21:14.371;7.219;7.641
11:21:14.580;7.092;7.514
11:21:14.791;6.968;7.401
11:21:14.998;6.876;7.274
11:21:15.205;6.788;7.166
11:21:15.378;6.705;7.094
11:21:15.583;6.653;7.006
11:21:15.793;6.589;6.923
11:21:16.002;6.529;6.843
11:21:16.212;6.484;6.779
11:21:16.376;6.449;6.713
11:21:16.580;6.399;6.672
11:21:16.790;6.352;6.616
11:21:16.999;6.33;6.569
11:21:17.166;6.291;6.547
11:21:17.381;6.266;6.5
11:21:17.593;6.236;6.473
11:21:17.801;6.225;6.442
11:21:17.973;6.208;6.401
11:21:18.181;6.172;6.365
11:21:18.396;6.164;6.36
11:21:18.608;6.17;6.318
11:21:18.766;6.153;6.293
11:21:18.978;6.156;6.266
11:21:19.188;6.137;6.263
11:21:19.397;6.109;6.246
11:21:19.603;6.106;6.216
11:21:19.768;6.106;6.213
11:21:19.977;6.079;6.21
11:21:20.191;6.067;6.172
11:21:20.406;6.062;6.158
11:21:20.574;6.059;6.147
11:21:20.786;6.048;6.144
11:21:20.994;6.021;6.125
11:21:21.209;6.023;6.1
11:21:21.363;6.029;6.103
11:21:21.572;6.012;6.089
11:21:21.797;6.004;6.092
11:21:22.003;6.001;6.081
11:21:22.166;5.996;6.064
11:21:22.380;5.974;6.042
11:21:22.589;5.943;6.028
11:21:22.797;5.957;6.025
11:21:23.008;5.916;6.025
11:21:23.173;5.949;5.995
11:21:23.385;5.938;5.984
11:21:23.596;5.927;5.962
11:21:23.810;5.916;5.94
11:21:23.968;5.888;5.943
11:21:24.179;5.891;5.968
11:21:24.389;5.877;5.929
11:21:24.597;5.869;5.912
11:21:24.814;5.844;5.887
11:21:24.968;5.833;5.868
11:21:25.183;5.827;5.876
11:21:25.398;5.805;5.863
11:21:25.606;5.813;5.838
11:21:25.774;5.811;5.841
11:21:25.986;5.767;5.829
11:21:26.198;5.761;5.807
11:21:26.406;5.764;5.813
11:21:26.567;5.753;5.774
11:21:26.776;5.744;5.788
11:21:26.986;5.714;5.76
11:21:27.194;5.703;5.752
11:21:27.407;5.695;5.76
11:21:27.569;5.706;5.744
11:21:27.779;5.681;5.713
11:21:27.993;5.673;5.713
11:21:28.204;5.634;5.683
11:21:28.375;5.642;5.672
11:21:28.590;5.617;5.655
11:21:28.800;5.604;5.65
11:21:29.010;5.626;5.611
11:21:29.169;5.59;5.631
11:21:29.382;5.576;5.625
11:21:29.586;5.548;5.598
11:21:29.801;5.554;5.562
11:21:30.002;5.532;5.57
11:21:30.174;5.529;5.537
11:21:30.382;5.507;5.553
11:21:30.593;5.49;5.517
11:21:30.805;5.482;5.528
11:21:30.974;5.471;5.498
11:21:31.187;5.468;5.479
11:21:31.396;5.435;5.457
11:21:31.604;5.424;5.459
11:21:31.764;5.435;5.446
11:21:31.989;5.419;5.432
11:21:32.205;5.388;5.426
11:21:32.406;5.372;5.429
11:21:32.566;5.369;5.395
11:21:32.774;5.368;5.397
11:21:32.987;5.334;5.392
11:21:33.199;5.312;5.359
11:21:33.407;5.307;5.348
11:21:33.573;5.307;5.337
11:21:33.782;5.287;5.315
11:21:33.996;5.268;5.304
11:21:34.204;5.254;5.306
11:21:34.364;5.263;5.29
11:21:34.578;5.21;5.257
11:21:34.785;5.221;5.27
11:21:34.990;5.202;5.262
11:21:35.214;5.183;5.223
11:21:35.370;5.196;5.218
11:21:35.577;5.147;5.221
11:21:35.790;5.149;5.196
11:21:35.997;5.133;5.182
11:21:36.209;5.119;5.16
11:21:36.374;5.127;5.141
11:21:36.589;5.094;5.13
11:21:36.796;5.089;5.13
11:21:37.008;5.075;5.119
11:21:37.167;5.056;5.105
11:21:37.378;5.045;5.077
11:21:37.587;5.033;5.074
11:21:37.796;5.003;5.066
11:21:38.010;4.989;5.041
11:21:38.169;5;5.038
11:21:38.378;4.964;5.016
11:21:38.588;4.984;5.014
11:21:38.798;4.942;4.987
11:21:39.006;4.923;4.971
11:21:39.171;4.92;4.974
11:21:39.384;4.893;4.954
11:21:39.596;4.896;4.907
11:21:39.809;4.865;4.921
11:21:39.968;4.854;4.899
11:21:40.175;4.851;4.902
11:21:40.390;4.84;4.891
11:21:40.601;4.826;4.869
11:21:40.808;4.829;4.855
11:21:40.968;4.815;4.852
11:21:41.178;4.791;4.822
11:21:41.393;4.785;4.813
11:21:41.608;4.757;4.789
11:21:41.774;4.749;4.789
11:21:41.987;4.73;4.786
11:21:42.197;4.699;4.764
11:21:42.406;4.699;4.733
11:21:42.567;4.694;4.744
11:21:42.793;4.691;4.729
11:21:42.995;4.68;4.715
11:21:43.206;4.661;4.715
11:21:43.370;4.647;4.682
11:21:43.578;4.636;4.685
11:21:43.790;4.614;4.655
11:21:44.004;4.611;4.644
11:21:44.175;4.608;4.644
11:21:44.384;4.581;4.608
11:21:44.594;4.55;4.608
11:21:44.803;4.559;4.572
11:21:44.967;4.536;4.577
11:21:45.174;4.528;4.558
11:21:45.392;4.503;4.53
11:21:45.600;4.492;4.539
11:21:45.815;4.467;4.511
11:21:45.971;4.476;4.506
11:21:46.181;4.445;4.5
11:21:46.392;4.426;4.472
11:21:46.600;4.426;4.47
11:21:46.810;4.423;4.448
11:21:46.974;4.393;4.45
11:21:47.186;4.387;4.439
11:21:47.391;4.363;4.431
11:21:47.604;4.368;4.406
11:21:47.770;4.335;4.409
11:21:47.991;4.318;4.367
11:21:48.189;4.327;4.362
11:21:48.404;4.321;4.337
11:21:48.566;4.307;4.343
11:21:48.776;4.284;4.322
11:21:48.987;4.284;4.297
11:21:49.195;4.256;4.303
11:21:49.406;4.231;4.28
11:21:49.573;4.223;4.269
11:21:49.785;4.22;4.242
11:21:49.998;4.181;4.239
11:21:50.210;4.184;4.236
11:21:50.368;4.184;4.22
11:21:50.579;4.17;4.189
11:21:50.789;4.139;4.198
11:21:51.004;4.137;4.167
11:21:51.166;4.125;4.158
11:21:51.378;4.089;4.13
11:21:51.588;4.123;4.139
11:21:51.801;4.072;4.116
11:21:51.974;4.072;4.108
11:21:52.182;4.055;4.083
11:21:52.395;4.05;4.086
11:21:52.607;4.033;4.06
11:21:52.815;4.039;4.049
11:21:52.967;3.991;4.055
11:21:53.185;3.988;4.016
11:21:53.400;3.952;4.01
11:21:53.609;3.957;3.976
11:21:53.769;3.946;3.996
11:21:53.980;3.926;3.974
11:21:54.193;3.912;3.943
11:21:54.407;3.901;3.943
11:21:54.571;3.887;3.926
11:21:54.785;3.865;3.932
11:21:54.989;3.812;3.92
11:21:55.201;3.856;3.881
11:21:55.366;3.812;3.878
11:21:55.572;3.826;3.864
11:21:55.779;3.8;3.867
11:21:55.986;3.778;3.833
11:21:56.201;3.778;3.817
11:21:56.407;3.764;3.803
11:21:56.566;3.747;3.794
11:21:56.784;3.742;3.769
11:21:56.992;3.725;3.772
11:21:57.203;3.702;3.749
11:21:57.374;3.716;3.716
11:21:57.586;3.674;3.719
11:21:57.795;3.68;3.716
11:21:58.004;3.646;3.702
11:21:58.164;3.646;3.688
11:21:58.373;3.624;3.691
11:21:58.598;3.615;3.663
11:21:58.800;3.596;3.657
11:21:59.005;3.596;3.62
11:21:59.171;3.576;3.609
11:21:59.377;3.557;3.592
11:21:59.594;3.548;3.567
11:21:59.807;3.531;3.562
11:21:59.974;3.529;3.548
11:22:00.187;3.501;3.553
11:22:00.397;3.495;3.542
11:22:00.609;3.475;3.525
11:22:00.770;3.445;3.511
11:22:00.975;3.442;3.497
11:22:01.182;3.433;3.472
11:22:01.392;3.419;3.464
11:22:01.599;3.4;3.464
11:22:01.766;3.386;3.427
11:22:01.981;3.375;3.422
11:22:02.187;3.366;3.405
11:22:02.401;3.377;3.41
11:22:02.573;3.358;3.382
11:22:02.784;3.346;3.377
11:22:02.996;3.321;3.365
11:22:03.206;3.293;3.335
11:22:03.366;3.307;3.337
11:22:03.574;3.293;3.293
11:22:03.785;3.257;3.309
11:22:03.995;3.237;3.298
11:22:04.196;3.226;3.27
11:22:04.410;3.204;3.231
11:22:04.566;3.212;3.248
11:22:04.782;3.19;3.231
11:22:04.991;3.162;3.242
11:22:05.206;3.164;3.203
11:22:05.373;3.145;3.203
11:22:05.586;3.136;3.203
11:22:05.796;3.136;3.167
11:22:06.003;3.125;3.158
11:22:06.171;3.108;3.15
11:22:06.386;3.089;3.133
11:22:06.586;3.077;3.133
11:22:06.804;3.061;3.113
11:22:06.970;3.075;3.102
11:22:07.180;3.033;3.063
11:22:07.391;3.021;3.085
11:22:07.603;2.996;3.035
11:22:07.773;3.007;3.029
11:22:07.986;2.982;3.032
11:22:08.197;2.957;3.007
11:22:08.411;2.957;2.99
11:22:08.569;2.96;2.979
11:22:08.782;2.915;2.962
11:22:08.991;2.932;2.934
11:22:09.197;2.873;2.928
11:22:09.367;2.895;2.923
11:22:09.575;2.867;2.931
11:22:09.783;2.845;2.909
11:22:09.996;2.853;2.881
11:22:10.211;2.814;2.858
11:22:10.371;2.8;2.875
11:22:10.577;2.794;2.836
11:22:10.786;2.783;2.839
11:22:10.991;2.783;2.825
11:22:11.196;2.755;2.802
11:22:11.367;2.747;2.774
11:22:11.581;2.741;2.78
11:22:11.790;2.722;2.763
11:22:12.001;2.688;2.743
11:22:12.207;2.685;2.741
11:22:12.376;2.677;2.721
11:22:12.590;2.671;2.724
11:22:12.794;2.638;2.71
11:22:13.011;2.624;2.685
11:22:13.171;2.629;2.648
11:22:13.391;2.61;2.645
11:22:13.607;2.584;2.634
11:22:13.810;2.607;2.609
11:22:13.969;2.568;2.629
11:22:14.178;2.556;2.601
11:22:14.384;2.565;2.592
11:22:14.598;2.531;2.581
11:22:14.811;2.528;2.567
11:22:14.969;2.5;2.545
11:22:15.175;2.5;2.545
11:22:15.381;2.464;2.536
11:22:15.603;2.458;2.5
11:22:15.798;2.433;2.497
11:22:16.005;2.425;2.491
11:22:16.167;2.419;2.48
11:22:16.382;2.416;2.432
11:22:16.595;2.394;2.432
11:22:16.802;2.397;2.424
11:22:16.978;2.38;2.421
11:22:17.188;2.357;2.404
11:22:17.399;2.38;2.382
11:22:17.606;2.315;2.362
11:22:17.768;2.324;2.368
11:22:17.982;2.293;2.36
11:22:18.185;2.279;2.323
11:22:18.394;2.257;2.309
11:22:18.606;2.24;2.298
11:22:18.774;2.254;2.281
11:22:18.980;2.22;2.278
11:22:19.193;2.228;2.256
11:22:19.403;2.206;2.276
11:22:19.575;2.189;2.245
11:22:19.788;2.158;2.211
11:22:19.992;2.156;2.219
11:22:20.205;2.158;2.177
11:22:20.371;2.13;2.194
11:22:20.575;2.116;2.161
11:22:20.799;2.108;2.144
11:22:21.005;2.108;2.144
11:22:21.211;2.08;2.138
11:22:21.371;2.083;2.127
11:22:21.577;2.055;2.091
11:22:21.791;2.058;2.063
11:22:21.997;2.032;2.063
11:22:22.210;2.027;2.054
11:22:22.375;2.002;2.06
11:22:22.588;1.973;2.04
11:22:22.799;1.982;2.018
11:22:23.010;1.962;1.995
11:22:23.171;1.945;2.009
11:22:23.374;1.94;1.979
11:22:23.586;1.92;1.967
11:22:23.792;1.895;1.95
11:22:24.000;1.878;1.928
11:22:24.166;1.875;1.931
11:22:24.380;1.85;1.917
11:22:24.590;1.864;1.878
11:22:24.798;1.864;1.892
11:22:25.011;1.805;1.866
11:22:25.172;1.828;1.855
11:22:25.383;1.794;1.838
11:22:25.596;1.783;1.819
11:22:25.807;1.78;1.816
11:22:25.968;1.763;1.799
11:22:26.175;1.738;1.799
11:22:26.384;1.721;1.782
11:22:26.597;1.702;1.766
11:22:26.805;1.719;1.752
11:22:26.973;1.702;1.738
11:22:27.178;1.682;1.726
11:22:27.390;1.668;1.712
11:22:27.599;1.651;1.693
11:22:27.773;1.637;1.67
11:22:27.981;1.618;1.676
11:22:28.194;1.62;1.648
11:22:28.406;1.609;1.634
11:22:28.568;1.584;1.609
11:22:28.778;1.567;1.631
11:22:28.988;1.55;1.586
11:22:29.197;1.556;1.609
11:22:29.406;1.517;1.572
11:22:29.568;1.511;1.555
11:22:29.779;1.486;1.553
11:22:29.987;1.472;1.547
11:22:30.197;1.475;1.522
11:22:30.405;1.447;1.511
11:22:30.571;1.441;1.508
11:22:30.792;1.444;1.502
11:22:31.005;1.419;1.46
11:22:31.213;1.422;1.438
11:22:31.370;1.382;1.443
11:22:31.581;1.36;1.427
11:22:31.794;1.363;1.404
11:22:32.001;1.371;1.393
11:22:32.168;1.335;1.387
11:22:32.379;1.312;1.373
11:22:32.587;1.323;1.376
11:22:32.795;1.304;1.342
11:22:33.003;1.312;1.328
11:22:33.172;1.248;1.314
11:22:33.385;1.262;1.32
11:22:33.595;1.239;1.295
11:22:33.807;1.217;1.278
11:22:33.971;1.22;1.261
11:22:34.190;1.192;1.244
11:22:34.396;1.195;1.261
11:22:34.594;1.178;1.233
11:22:34.799;1.155;1.214
11:22:34.971;1.155;1.216
11:22:35.180;1.147;1.183
11:22:35.388;1.122;1.169
11:22:35.599;1.096;1.158
11:22:35.806;1.105;1.152
11:22:35.973;1.082;1.144
11:22:36.185;1.082;1.124
11:22:36.394;1.063;1.113
11:22:36.607;1.046;1.082
11:22:36.775;1.032;1.093
11:22:36.975;1.021;1.071
11:22:37.183;0.996;1.048
11:22:37.391;0.982;1.045
11:22:37.616;0.97;1.029
11:22:37.771;0.982;1.009
11:22:37.978;0.94;1.001
11:22:38.190;0.914;0.978
11:22:38.396;0.92;0.964
11:22:38.611;0.914;0.953
11:22:38.771;0.903;0.939
11:22:38.987;0.881;0.928
11:22:39.195;0.875;0.911
11:22:39.404;0.864;0.905
11:22:39.617;0.844;0.894
11:22:39.770;0.836;0.875
11:22:39.981;0.816;0.844
11:22:40.196;0.791;0.852
11:22:40.402;0.788;0.821
11:22:40.569;0.771;0.83
11:22:40.777;0.769;0.804
11:22:40.993;0.735;0.804
11:22:41.200;0.721;0.779
11:22:41.374;0.721;0.762
11:22:41.586;0.69;0.746
11:22:41.799;0.696;0.734
11:22:42.007;0.682;0.723
11:22:42.167;0.662;0.706
11:22:42.375;0.648;0.706
11:22:42.592;0.626;0.673
11:22:42.808;0.643;0.681
11:22:42.967;0.615;0.648
11:22:43.175;0.595;0.648
11:22:43.389;0.575;0.608
11:22:43.596;0.57;0.62
11:22:43.809;0.561;0.6
11:22:43.973;0.564;0.6
11:22:44.185;0.539;0.578
11:22:44.397;0.497;0.575
11:22:44.608;0.516;0.541
11:22:44.770;0.469;0.547
11:22:44.977;0.48;0.53
11:22:45.188;0.452;0.496
11:22:45.403;0.452;0.502
11:22:45.570;0.444;0.479
11:22:45.777;0.418;0.451
11:22:45.990;0.416;0.454
11:22:46.197;0.399;0.446
11:22:46.410;0.376;0.404
11:22:46.575;0.371;0.423
11:22:46.787;0.343;0.426
11:22:46.994;0.346;0.395
11:22:47.202;0.34;0.373
11:22:47.366;0.304;0.379
11:22:47.574;0.301;0.348
11:22:47.800;0.301;0.348
11:22:48.001;0.292;0.334
11:22:48.172;0.27;0.297
11:22:48.380;0.242;0.311
11:22:48.598;0.245;0.292
11:22:48.804;0.225;0.278
11:22:48.967;0.214;0.261
11:22:49.182;0.2;0.255
11:22:49.389;0.189;0.25
11:22:49.594;0.186;0.222
11:22:49.808;0.161;0.208
11:22:49.973;0.147;0.191
11:22:50.186;0.135;0.188
11:22:50.395;0.127;0.163
11:22:50.607;0.096;0.157
11:22:50.767;0.079;0.149
11:22:50.977;0.082;0.129
11:22:51.194;0.068;0.126
11:22:51.396;0.054;0.096
11:22:51.568;0.02;0.096
11:22:51.776;0.032;0.068
11:22:51.989;0.015;0.065
11:22:52.197;0.001;0.062
11:22:52.402;-0.019;0.056
11:22:52.575;-0.027;0.026
11:22:52.784;-0.027;0.012
11:22:52.997;-0.061;0.006
11:22:53.212;-0.055;-0.025
11:22:53.371;-0.086;-0.031
11:22:53.579;-0.061;-0.042
11:22:53.795;-0.111;-0.061
11:22:54.005;-0.136;-0.078
11:22:54.167;-0.136;-0.092
11:22:54.381;-0.148;-0.106
11:22:54.595;-0.156;-0.117
11:22:54.804;-0.173;-0.151
11:22:54.975;-0.192;-0.126
11:22:55.184;-0.206;-0.168
11:22:55.394;-0.22;-0.168
11:22:55.603;-0.223;-0.173
11:22:55.770;-0.251;-0.199
11:22:55.972;-0.251;-0.207
11:22:56.180;-0.271;-0.207
11:22:56.388;-0.296;-0.221
11:22:56.594;-0.285;-0.243
11:22:56.801;-0.324;-0.243
11:22:56.967;-0.321;-0.269
11:22:57.184;-0.333;-0.291
11:22:57.395;-0.344;-0.286
11:22:57.602;-0.375;-0.325
11:22:57.774;-0.391;-0.328
11:22:57.986;-0.372;-0.344
11:22:58.194;-0.389;-0.353
11:22:58.406;-0.405;-0.361
11:22:58.613;-0.414;-0.384
11:22:58.768;-0.447;-0.389
11:22:58.979;-0.447;-0.386
11:22:59.193;-0.464;-0.406
11:22:59.401;-0.481;-0.445
11:22:59.567;-0.495;-0.456
11:22:59.776;-0.481;-0.456
11:22:59.991;-0.537;-0.487
11:23:00.204;-0.515;-0.479
11:23:00.374;-0.551;-0.496
11:23:00.584;-0.548;-0.521
11:23:00.800;-0.585;-0.535
11:23:00.966;-0.588;-0.535
11:23:01.177;-0.596;-0.543
11:23:01.386;-0.616;-0.58
11:23:01.593;-0.635;-0.566
11:23:01.813;-0.663;-0.594
11:23:01.966;-0.666;-0.588
11:23:02.180;-0.686;-0.619
11:23:02.391;-0.677;-0.644
11:23:02.602;-0.674;-0.625
11:23:02.774;-0.694;-0.653
11:23:02.983;-0.714;-0.658
11:23:03.195;-0.733;-0.675
11:23:03.404;-0.742;-0.692
11:23:03.567;-0.767;-0.714
11:23:03.774;-0.784;-0.737
11:23:03.981;-0.781;-0.767
11:23:04.190;-0.795;-0.737
11:23:04.397;-0.817;-0.776
11:23:04.570;-0.837;-0.784
11:23:04.778;-0.82;-0.784
11:23:04.989;-0.865;-0.798
11:23:05.195;-0.887;-0.807
11:23:05.404;-0.873;-0.821
11:23:05.579;-0.896;-0.849
11:23:05.788;-0.91;-0.88
11:23:05.999;-0.918;-0.888
11:23:06.207;-0.924;-0.888
11:23:06.367;-0.941;-0.913
11:23:06.581;-0.955;-0.922
11:23:06.790;-0.977;-0.908
11:23:06.997;-0.988;-0.952
11:23:07.205;-0.997;-0.95
11:23:07.370;-0.997;-0.964
11:23:07.577;-1.027;-0.983
11:23:07.788;-1.039;-0.989
11:23:07.997;-1.041;-1.017
11:23:08.204;-1.075;-1.017
11:23:08.372;-1.078;-1.042
11:23:08.590;-1.1;-1.073
11:23:08.797;-1.1;-1.042
11:23:08.968;-1.123;-1.067
11:23:09.176;-1.117;-1.084
11:23:09.401;-1.145;-1.112
11:23:09.604;-1.17;-1.134
11:23:09.767;-1.179;-1.132
11:23:09.982;-1.19;-1.149
11:23:10.197;-1.198;-1.157
11:23:10.409;-1.224;-1.188
11:23:10.574;-1.218;-1.165
11:23:10.788;-1.221;-1.185
11:23:10.994;-1.254;-1.216
11:23:11.203;-1.254;-1.219
11:23:11.368;-1.277;-1.227
11:23:11.576;-1.296;-1.235
11:23:11.783;-1.316;-1.269
11:23:12.003;-1.324;-1.28
11:23:12.201;-1.313;-1.275
11:23:12.366;-1.358;-1.328
11:23:12.581;-1.344;-1.311
11:23:12.789;-1.378;-1.325
11:23:13.000;-1.395;-1.342
11:23:13.213;-1.406;-1.364
11:23:13.373;-1.409;-1.361
11:23:13.576;-1.425;-1.367
11:23:13.783;-1.423;-1.384
11:23:13.990;-1.442;-1.395
11:23:14.197;-1.467;-1.412
11:23:14.370;-1.495;-1.429
11:23:14.579;-1.487;-1.465
11:23:14.794;-1.501;-1.471
11:23:15.007;-1.532;-1.454
11:23:15.173;-1.537;-1.482
11:23:15.382;-1.54;-1.474
11:23:15.591;-1.571;-1.51
11:23:15.802;-1.588;-1.546
11:23:15.969;-1.593;-1.56
11:23:16.177;-1.571;-1.549
11:23:16.384;-1.602;-1.58
11:23:16.605;-1.635;-1.572
11:23:16.804;-1.655;-1.597
11:23:16.967;-1.647;-1.605
11:23:17.182;-1.686;-1.611
11:23:17.391;-1.661;-1.628
11:23:17.596;-1.708;-1.63
11:23:17.811;-1.722;-1.664
11:23:17.970;-1.711;-1.658
11:23:18.188;-1.728;-1.684
11:23:18.400;-1.756;-1.695
11:23:18.612;-1.753;-1.709
11:23:18.769;-1.792;-1.72
11:23:18.981;-1.795;-1.729
11:23:19.195;-1.801;-1.751
11:23:19.403;-1.781;-1.759
11:23:19.565;-1.812;-1.776
11:23:19.777;-1.84;-1.776
11:23:19.989;-1.86;-1.782
11:23:20.203;-1.865;-1.813
11:23:20.376;-1.862;-1.843
11:23:20.589;-1.899;-1.846
11:23:20.794;-1.896;-1.857
11:23:21.005;-1.902;-1.86
11:23:21.166;-1.927;-1.888
11:23:21.374;-1.958;-1.883
11:23:21.592;-1.983;-1.913
11:23:21.801;-1.955;-1.916
11:23:21.968;-1.991;-1.936
11:23:22.180;-1.969;-1.944
11:23:22.394;-2.008;-1.967
11:23:22.600;-2.028;-1.967
11:23:22.767;-2.031;-1.995
11:23:22.985;-2.05;-2.006
11:23:23.193;-2.078;-2.014
11:23:23.399;-2.087;-2.04
11:23:23.575;-2.081;-2.034
11:23:23.785;-2.078;-2.059
11:23:23.997;-2.115;-2.042
11:23:24.210;-2.109;-2.073
11:23:24.368;-2.145;-2.096
11:23:24.582;-2.143;-2.115
11:23:24.785;-2.168;-2.126
11:23:25.000;-2.19;-2.135
11:23:25.202;-2.193;-2.143
11:23:25.369;-2.21;-2.14
11:23:25.580;-2.216;-2.171
11:23:25.788;-2.244;-2.18
11:23:25.999;-2.244;-2.208
11:23:26.208;-2.272;-2.208
11:23:26.376;-2.269;-2.222
11:23:26.590;-2.288;-2.227
11:23:26.797;-2.302;-2.25
11:23:27.005;-2.325;-2.255
11:23:27.169;-2.316;-2.272
11:23:27.382;-2.339;-2.278
11:23:27.590;-2.356;-2.314
11:23:27.797;-2.358;-2.323
11:23:28.006;-2.398;-2.334
11:23:28.169;-2.389;-2.342
11:23:28.383;-2.403;-2.353
11:23:28.590;-2.423;-2.362
11:23:28.804;-2.428;-2.373
11:23:28.975;-2.442;-2.395
11:23:29.187;-2.456;-2.407
11:23:29.395;-2.476;-2.415
11:23:29.606;-2.493;-2.443
11:23:29.771;-2.499;-2.435
11:23:29.975;-2.487;-2.446
11:23:30.182;-2.521;-2.463
11:23:30.389;-2.538;-2.491
11:23:30.596;-2.566;-2.493
11:23:30.816;-2.566;-2.519
11:23:30.967;-2.588;-2.53
11:23:31.182;-2.588;-2.558
11:23:31.395;-2.605;-2.552
11:23:31.601;-2.611;-2.561
11:23:31.774;-2.634;-2.586
11:23:31.987;-2.639;-2.583
11:23:32.197;-2.659;-2.617
11:23:32.413;-2.679;-2.626
11:23:32.567;-2.685;-2.637
11:23:32.774;-2.71;-2.631
11:23:32.983;-2.713;-2.691
11:23:33.203;-2.73;-2.654
11:23:33.402;-2.736;-2.682
11:23:33.568;-2.755;-2.694
11:23:33.777;-2.77;-2.705
11:23:33.991;-2.775;-2.736
11:23:34.197;-2.818;-2.75
11:23:34.410;-2.792;-2.747
11:23:34.574;-2.832;-2.762
11:23:34.787;-2.829;-2.787
11:23:34.999;-2.838;-2.773
11:23:35.208;-2.86;-2.798
11:23:35.367;-2.88;-2.798
11:23:35.574;-2.88;-2.827
11:23:35.783;-2.897;-2.83
11:23:35.990;-2.886;-2.861
11:23:36.216;-2.914;-2.852
11:23:36.370;-2.928;-2.864
11:23:36.578;-2.945;-2.898
11:23:36.784;-2.962;-2.915
11:23:36.999;-2.968;-2.934
11:23:37.205;-2.968;-2.937
11:23:37.372;-3.01;-2.951
11:23:37.584;-2.988;-2.946
11:23:37.795;-3.039;-2.991
11:23:38.004;-3.064;-2.988
11:23:38.164;-3.076;-2.983
11:23:38.375;-3.078;-3.011
11:23:38.585;-3.087;-3.011
11:23:38.791;-3.078;-3.045
11:23:38.998;-3.11;-3.054
11:23:39.171;-3.115;-3.056
11:23:39.379;-3.115;-3.076
11:23:39.590;-3.146;-3.09
11:23:39.793;-3.158;-3.116
11:23:40.006;-3.175;-3.099
11:23:40.173;-3.206;-3.133
11:23:40.384;-3.197;-3.15
11:23:40.593;-3.195;-3.173
11:23:40.810;-3.229;-3.17
11:23:40.967;-3.229;-3.187
11:23:41.174;-3.248;-3.19
11:23:41.386;-3.28;-3.201
11:23:41.590;-3.294;-3.224
11:23:41.798;-3.291;-3.229
11:23:41.965;-3.305;-3.246
11:23:42.180;-3.311;-3.263
11:23:42.387;-3.339;-3.269
11:23:42.601;-3.328;-3.303
11:23:42.773;-3.359;-3.32
11:23:42.986;-3.362;-3.306
11:23:43.198;-3.396;-3.32
11:23:43.410;-3.396;-3.345
11:23:43.569;-3.396;-3.343
11:23:43.779;-3.407;-3.357
11:23:43.987;-3.447;-3.388
11:23:44.200;-3.447;-3.399
11:23:44.409;-3.478;-3.425
11:23:44.574;-3.486;-3.396
11:23:44.782;-3.503;-3.425
11:23:44.989;-3.498;-3.436
11:23:45.204;-3.523;-3.462
11:23:45.375;-3.529;-3.47
11:23:45.588;-3.552;-3.484
11:23:45.793;-3.546;-3.513
11:23:46.005;-3.569;-3.513
11:23:46.171;-3.586;-3.515
11:23:46.374;-3.591;-3.544
11:23:46.582;-3.594;-3.538
11:23:46.788;-3.62;-3.561
11:23:47.010;-3.645;-3.583
11:23:47.210;-3.674;-3.609
11:23:47.370;-3.654;-3.612
11:23:47.576;-3.674;-3.632
11:23:47.792;-3.691;-3.612
11:23:47.993;-3.705;-3.637
11:23:48.206;-3.727;-3.646
11:23:48.376;-3.722;-3.685
11:23:48.584;-3.756;-3.685
11:23:48.795;-3.742;-3.705
11:23:49.003;-3.761;-3.719
11:23:49.168;-3.761;-3.725
11:23:49.374;-3.798;-3.742
11:23:49.601;-3.787;-3.728
11:23:49.808;-3.81;-3.762
11:23:49.970;-3.827;-3.782
11:23:50.183;-3.863;-3.782
11:23:50.392;-3.855;-3.81
11:23:50.601;-3.869;-3.816
11:23:50.768;-3.878;-3.813
11:23:50.982;-3.906;-3.847
11:23:51.196;-3.909;-3.855
11:23:51.407;-3.926;-3.881
11:23:51.573;-3.937;-3.875
11:23:51.782;-3.951;-3.909
11:23:51.992;-3.965;-3.904
11:23:52.206;-3.988;-3.904
